,,Marney O'Breen,  New Zealand,Peanut Butter Cubes,05/13/2021,14910,260,785
,,Kelci Walkden,   Australia,Raspberry Choco,05/13/2021,455,180,23
,,Dotty Strutley,  Canada,Baker's Choco Chips,05/13/2021,784,287,56
,,Beverie Moffet,Canada,White Choc,05/14/2021,2597,81,200
,,Van Tuxwell, New Zealand,After Nines,05/14/2021,4543,323,157
,,Beverie Moffet,  USA,Orange Choco,05/14/2021,4452,42,636
,,Mallorie Waber,   Australia,Raspberry Choco,05/14/2021,5544,392,370
,,Kelci Walkden,   UK,Orange Choco,05/14/2021,5215,206,580
,,Camilla Castle, New Zealand,Fruit & Nut Bars,05/14/2021,3052,123,306
,,Husein Augar,Australia,Drinking Coco,05/14/2021,19579,327,676
,,Dotty Strutley, Canada,Peanut Butter Cubes,05/14/2021,217,139,10
,,Van Tuxwell,Australia,Orange Choco,05/14/2021,3080,216,237
,,Beverie Moffet, USA,White Choc,05/14/2021,3934,114,303
,,Marney O'Breen, UK,Organic Choco Syrup,05/14/2021,2506,48,97
,,Curtice Advani, USA,Mint Chip Choco,05/14/2021,5782,231,413
,,Barr Faughny,   Australia,Orange Choco,05/14/2021,9016,169,752
,,Van Tuxwell,  India,Eclairs,05/14/2021,1638,238,82
,,Brien Boise,   India,Caramel Stuffed Bars,05/14/2021,5950,130,213
,,Kaine Padly, India,Orange Choco,05/14/2021,3948,263,439
,,Madelene Upcott,   India,Organic Choco Syrup,05/17/2021,5278,44,182
,,Beverie Moffet, Australia,Peanut Butter Cubes,05/17/2021,5026,33,240
,,Oby Sorrel,   Australia,Peanut Butter Cubes,05/17/2021,5208,249,248
,,Karlen McCaffrey, New Zealand,Smooth Sliky Salty,05/17/2021,5593,9,431
,,Madelene Upcott,India,99% Dark & Pure,05/17/2021,3689,150,168
,,Barr Faughny,  USA,Raspberry Choco,05/17/2021,9170,64,437
,,Camilla Castle,  Canada,Raspberry Choco,05/17/2021,3094,195,172
,,Curtice Advani,  Australia,Organic Choco Syrup,05/17/2021,7777,77,289
,,Gunar Cockshoot, USA,85% Dark Bars,05/17/2021,11109,133,505
,,Van Tuxwell,   New Zealand,50% Dark Bites,05/17/2021,4158,58,297
,,Dennison Crosswaite,New Zealand,Organic Choco Syrup,05/17/2021,9863,92,395
,,Jehu Rudeforth,  Canada,Orange Choco,05/17/2021,3101,249,259
,,Jehu Rudeforth,USA,Smooth Sliky Salty,05/17/2021,3864,36,298
,,Gunar Cockshoot,  Canada,After Nines,05/17/2021,8428,162,291
,,Brien Boise,UK,Baker's Choco Chips,05/17/2021,14574,248,1122
,,Andria Kimpton,  India,Raspberry Choco,05/17/2021,7315,127,431
,,Jan Morforth,  UK,Organic Choco Syrup,05/18/2021,7805,74,279
,,Camilla Castle,   Canada,Fruit & Nut Bars,05/18/2021,2324,230,146
,,Husein Augar,UK,Peanut Butter Cubes,05/18/2021,2499,24,132
,,Mallorie Waber,   Australia,White Choc,05/18/2021,5285,24,441
,,Curtice Advani,   USA,Baker's Choco Chips,05/18/2021,1925,92,129
,,Kelci Walkden, UK,70% Dark Bites,05/18/2021,13286,166,886
,,Gigi Bohling,  Canada,85% Dark Bars,05/18/2021,1659,89,104
,,Roddy Speechley,   USA,Choco Coated Almonds,05/18/2021,168,166,11
,,Oby Sorrel,   New Zealand,After Nines,05/18/2021,6020,11,215
,,Barr Faughny,   India,Fruit & Nut Bars,05/18/2021,2219,150,222
,,Mallorie Waber, USA,Milk Bars,05/18/2021,12740,68,411
,,Barr Faughny,  Canada,Organic Choco Syrup,05/18/2021,11018,69,441
,,Gunar Cockshoot,   Australia,70% Dark Bites,05/18/2021,5040,144,336
,,Dennison Crosswaite, India,Almond Choco,05/19/2021,10220,71,445
,,Brien Boise,Canada,Almond Choco,05/19/2021,8995,238,450
,,Marney O'Breen,UK,Spicy Special Slims,05/19/2021,3738,12,187
,,Beverie Moffet, New Zealand,Caramel Stuffed Bars,05/19/2021,7749,186,259
,,Ches Bonnell,  Australia,Organic Choco Syrup,05/19/2021,868,351,33
,,Ches Bonnell, UK,Manuka Honey Choco,05/19/2021,2338,183,74
,,Kaine Padly, Australia,Fruit & Nut Bars,05/19/2021,12754,151,751
,,Gigi Bohling,   USA,After Nines,05/19/2021,15148,5,489
,,Oby Sorrel,   Canada,85% Dark Bars,05/19/2021,1666,12,98
,,Ches Bonnell,  Canada,Baker's Choco Chips,05/19/2021,595,43,55
,,Karlen McCaffrey,   Australia,Manuka Honey Choco,05/19/2021,10486,175,328
,,Marney O'Breen,Canada,White Choc,05/19/2021,6860,132,490
,,Dotty Strutley,  UK,70% Dark Bites,05/19/2021,9639,130,964
,,Curtice Advani,   Canada,Organic Choco Syrup,05/19/2021,4557,9,176
,,Rafaelita Blaksland,India,Smooth Sliky Salty,05/19/2021,9786,251,576
,,Beverie Moffet,  India,50% Dark Bites,05/19/2021,3948,137,359
,,Jan Morforth, UK,White Choc,05/19/2021,4893,253,377
,,Camilla Castle,   New Zealand,99% Dark & Pure,05/20/2021,7441,74,414
,,Oby Sorrel,   Australia,White Choc,05/20/2021,9079,167,535
,,Curtice Advani,Australia,After Nines,05/21/2021,3962,198,133
,,Dotty Strutley, India,99% Dark & Pure,05/21/2021,6111,57,382
,,Barr Faughny,  USA,Drinking Coco,05/21/2021,1414,122,49
,,Dennison Crosswaite,  Canada,Fruit & Nut Bars,05/21/2021,812,20,51
,,Camilla Castle,   Australia,99% Dark & Pure,05/21/2021,7084,4,394
,,Van Tuxwell,  Australia,Manuka Honey Choco,05/21/2021,18942,357,702
,,Curtice Advani,   New Zealand,Mint Chip Choco,05/21/2021,7154,124,421
,,Van Tuxwell,  India,50% Dark Bites,05/21/2021,1225,131,103
,,Kelci Walkden,  New Zealand,Baker's Choco Chips,05/21/2021,8211,136,747
,,Ches Bonnell,Australia,Mint Chip Choco,05/21/2021,10465,185,524
,,Gigi Bohling,USA,Fruit & Nut Bars,05/21/2021,6181,334,619
,,Ches Bonnell, USA,50% Dark Bites,05/21/2021,2695,232,193
,,Curtice Advani, India,Orange Choco,05/21/2021,17451,135,2909
,,Andria Kimpton, UK,Eclairs,05/21/2021,6790,131,425
,,Dotty Strutley,  Australia,Spicy Special Slims,05/24/2021,9226,541,330
,,Oby Sorrel,   USA,White Choc,05/24/2021,9884,104,899
,,Brien Boise,   UK,Smooth Sliky Salty,05/24/2021,2821,70,202
,,Gunar Cockshoot,New Zealand,Baker's Choco Chips,05/24/2021,665,243,84
,,Karlen McCaffrey,USA,70% Dark Bites,05/24/2021,8526,209,609
,,Roddy Speechley,  UK,70% Dark Bites,05/24/2021,9436,247,787
,,Mallorie Waber,USA,Spicy Special Slims,05/24/2021,217,81,11
,,Kaine Padly,New Zealand,50% Dark Bites,05/24/2021,4865,46,487
,,Oby Sorrel,  New Zealand,Mint Chip Choco,05/24/2021,10451,105,551
,,Curtice Advani,   Canada,Milk Bars,05/24/2021,9093,28,304
,,Mallorie Waber,   Australia,50% Dark Bites,05/24/2021,1638,282,103
,,Dennison Crosswaite, Canada,Milk Bars,05/24/2021,8610,47,278
,,Barr Faughny,   Canada,Eclairs,05/24/2021,1351,58,72
,,Gigi Bohling, India,Almond Choco,05/24/2021,11102,50,505
,,Marney O'Breen,  India,70% Dark Bites,05/24/2021,4711,29,429
,,Curtice Advani, Australia,85% Dark Bars,05/24/2021,903,49,43
,,Curtice Advani,  Canada,Mint Chip Choco,05/24/2021,1295,112,81
,,Roddy Speechley, UK,After Nines,05/24/2021,14574,118,561
,,Karlen McCaffrey,India,Baker's Choco Chips,05/24/2021,3318,34,277
,,Oby Sorrel,Canada,Fruit & Nut Bars,05/24/2021,3262,487,297
,,Dennison Crosswaite,   USA,Mint Chip Choco,05/24/2021,1036,59,55
,,Karlen McCaffrey,India,Raspberry Choco,05/24/2021,5285,213,378
,,Wilone O'Kielt,   USA,50% Dark Bites,05/24/2021,2667,428,267
,,Roddy Speechley, USA,Peanut Butter Cubes,05/24/2021,6097,84,244
,,Gunar Cockshoot,   USA,50% Dark Bites,05/24/2021,11550,93,770
,,Kelci Walkden,USA,Orange Choco,05/24/2021,1589,62,159
,,Curtice Advani, USA,White Choc,05/25/2021,4375,11,274
,,Karlen McCaffrey,Canada,Fruit & Nut Bars,05/25/2021,7966,123,725
,,Brien Boise, India,Almond Choco,05/25/2021,10829,86,516
,,Camilla Castle, USA,50% Dark Bites,05/25/2021,22652,46,2060
,,Karlen McCaffrey,   New Zealand,Organic Choco Syrup,05/25/2021,5257,95,182
,,Van Tuxwell,   Canada,Raspberry Choco,05/25/2021,5817,396,277
,,Karlen McCaffrey,USA,Smooth Sliky Salty,05/25/2021,987,427,52
,,Kaine Padly,India,Caramel Stuffed Bars,05/25/2021,2723,21,101
,,Brien Boise, Australia,Smooth Sliky Salty,05/25/2021,6944,178,366
,,Beverie Moffet,USA,Caramel Stuffed Bars,05/25/2021,7896,435,329
,,Andria Kimpton,   UK,Peanut Butter Cubes,05/25/2021,13573,88,543
,,Marney O'Breen,   USA,After Nines,05/25/2021,9856,12,329
,,Beverie Moffet,   UK,Mint Chip Choco,05/25/2021,14938,261,879
,,Barr Faughny,   India,Milk Bars,05/25/2021,1358,268,60
,,Andria Kimpton,India,Baker's Choco Chips,05/25/2021,3696,118,247
,,Karlen McCaffrey, India,50% Dark Bites,05/25/2021,2737,193,343
,,Roddy Speechley, UK,Manuka Honey Choco,05/25/2021,6797,27,252
,,Rafaelita Blaksland, Canada,50% Dark Bites,05/25/2021,2527,30,158
,,Jehu Rudeforth, New Zealand,Spicy Special Slims,05/25/2021,392,43,20
,,Dennison Crosswaite,   Canada,Organic Choco Syrup,05/25/2021,126,242,6
,,Karlen McCaffrey,  Canada,Mint Chip Choco,05/25/2021,11522,235,721
,,Beverie Moffet,   Canada,Smooth Sliky Salty,05/26/2021,8498,182,532
,,Madelene Upcott,   Canada,Peanut Butter Cubes,05/26/2021,1113,33,53
,,Kelci Walkden,   India,Spicy Special Slims,05/26/2021,5614,223,216
,,Madelene Upcott,  India,Caramel Stuffed Bars,05/26/2021,4410,156,153
,,Kaine Padly,  USA,Organic Choco Syrup,05/26/2021,9163,151,340
,,Oby Sorrel,USA,Manuka Honey Choco,05/27/2021,2590,202,84
,,Camilla Castle,   USA,85% Dark Bars,05/27/2021,3745,127,198
,,Brien Boise,   Australia,Organic Choco Syrup,05/27/2021,8337,14,288
,,Roddy Speechley,  Australia,Orange Choco,05/27/2021,4522,42,566
,,Dennison Crosswaite,   UK,Drinking Coco,05/27/2021,2625,580,120
,,Gigi Bohling,   Canada,Manuka Honey Choco,05/28/2021,441,171,16
,,Van Tuxwell,  Australia,Caramel Stuffed Bars,05/28/2021,3311,92,128
,,Roddy Speechley, Canada,Organic Choco Syrup,05/28/2021,6650,22,266
,,Camilla Castle,  India,Baker's Choco Chips,05/28/2021,3871,503,352
,,Rafaelita Blaksland,   USA,Baker's Choco Chips,05/28/2021,637,61,49
,,Kaine Padly,India,Mint Chip Choco,05/28/2021,10696,47,823
,,Camilla Castle,  New Zealand,Organic Choco Syrup,05/28/2021,8701,12,349
,,Rafaelita Blaksland, India,Eclairs,05/28/2021,2590,120,162
,,Ches Bonnell,Australia,After Nines,05/28/2021,10850,226,402
,,Ches Bonnell, Canada,Choco Coated Almonds,05/28/2021,2870,290,152
,,Karlen McCaffrey,  New Zealand,Peanut Butter Cubes,05/28/2021,13650,256,719
,,Rafaelita Blaksland,   New Zealand,After Nines,05/28/2021,12425,230,429
,,Kelci Walkden,India,Milk Bars,05/31/2021,2114,80,89
,,Gigi Bohling,   USA,Organic Choco Syrup,05/31/2021,3290,16,118
,,Jan Morforth,  USA,Mint Chip Choco,05/31/2021,1463,51,77
,,Wilone O'Kielt,  Australia,Spicy Special Slims,05/31/2021,9436,64,350
,,Marney O'Breen,UK,Manuka Honey Choco,05/31/2021,8162,69,327
,,Rafaelita Blaksland,  Canada,Caramel Stuffed Bars,05/31/2021,9310,351,333
,,Brien Boise,   USA,Raspberry Choco,05/31/2021,8155,17,389
,,Rafaelita Blaksland,Australia,Almond Choco,05/31/2021,7588,68,330
,,Curtice Advani,  Canada,Eclairs,05/31/2021,4879,50,244
,,Van Tuxwell, Australia,Raspberry Choco,05/31/2021,602,118,28
,,Jehu Rudeforth,   USA,50% Dark Bites,05/31/2021,2037,61,136
,,Kelci Walkden,  UK,Milk Bars,05/31/2021,15400,387,497
,,Rafaelita Blaksland,   New Zealand,85% Dark Bars,05/31/2021,2961,12,175
,,Barr Faughny, UK,Organic Choco Syrup,05/31/2021,1225,29,41
,,Barr Faughny,  Canada,Mint Chip Choco,05/31/2021,6930,254,330
,,Husein Augar,   Canada,After Nines,05/31/2021,12684,297,453
,,Jan Morforth, India,Drinking Coco,05/31/2021,8512,549,294
,,Roddy Speechley,  New Zealand,Fruit & Nut Bars,05/31/2021,9646,178,877
,,Husein Augar, New Zealand,70% Dark Bites,05/31/2021,5586,76,430
,,Madelene Upcott,  Australia,Almond Choco,05/31/2021,3528,267,221
,,Dennison Crosswaite,New Zealand,White Choc,05/31/2021,3143,109,225
,,Brien Boise,   New Zealand,Caramel Stuffed Bars,06/01/2021,9135,194,398
,,Gunar Cockshoot,  UK,Baker's Choco Chips,06/01/2021,1218,315,153
,,Gunar Cockshoot,UK,Manuka Honey Choco,06/01/2021,4760,138,145
,,Jan Morforth,  New Zealand,Almond Choco,06/01/2021,8582,290,477
,,Beverie Moffet,  India,Orange Choco,06/01/2021,2401,109,185
,,Kaine Padly,Canada,Almond Choco,06/01/2021,11886,415,566
,,Gigi Bohling, UK,Raspberry Choco,06/01/2021,8582,45,391
,,Barr Faughny,   India,Raspberry Choco,06/01/2021,6825,4,402
,,Curtice Advani, UK,Spicy Special Slims,06/01/2021,3661,13,167
,,Van Tuxwell,  Canada,Milk Bars,06/01/2021,10248,65,380
,,Rafaelita Blaksland,  USA,Caramel Stuffed Bars,06/01/2021,9996,441,385
,,Ches Bonnell, Australia,Choco Coated Almonds,06/02/2021,13545,293,903
,,Curtice Advani,   New Zealand,50% Dark Bites,06/02/2021,1386,347,99
,,Gigi Bohling,   Canada,Almond Choco,06/02/2021,5481,142,289
,,Husein Augar, India,Baker's Choco Chips,06/02/2021,10031,5,912
,,Barr Faughny, UK,Baker's Choco Chips,06/02/2021,3493,3,437
,,Husein Augar, Australia,Orange Choco,06/02/2021,4081,717,511
,,Roddy Speechley,   Australia,Drinking Coco,06/02/2021,511,88,18
,,Gunar Cockshoot,   USA,Peanut Butter Cubes,06/02/2021,6909,382,315
,,Rafaelita Blaksland,  Australia,Organic Choco Syrup,06/02/2021,9814,138,317
,,Camilla Castle, USA,Smooth Sliky Salty,06/02/2021,6454,47,497
,,Roddy Speechley,   USA,Fruit & Nut Bars,06/02/2021,10668,49,889
,,Mallorie Waber,   Canada,70% Dark Bites,06/02/2021,14868,291,1062
,,Jan Morforth,India,After Nines,06/02/2021,3878,50,144
,,Gunar Cockshoot,New Zealand,Choco Coated Almonds,06/03/2021,8505,74,387
,,Wilone O'Kielt,UK,Choco Coated Almonds,06/03/2021,126,83,9
,,Gigi Bohling,  Australia,Fruit & Nut Bars,06/03/2021,10570,82,814
,,Madelene Upcott,   UK,Choco Coated Almonds,06/03/2021,1225,159,59
,,Karlen McCaffrey,   New Zealand,99% Dark & Pure,06/03/2021,3199,89,160
,,Wilone O'Kielt,  USA,Baker's Choco Chips,06/03/2021,441,9,37
,,Jehu Rudeforth,India,Organic Choco Syrup,06/03/2021,9009,83,392
,,Van Tuxwell,New Zealand,Manuka Honey Choco,06/03/2021,7595,349,238
,,Wilone O'Kielt,New Zealand,Fruit & Nut Bars,06/03/2021,378,182,30
,,Ches Bonnell,New Zealand,After Nines,06/03/2021,1344,110,56
,,Jehu Rudeforth,Canada,Milk Bars,06/03/2021,5264,594,211
,,Ches Bonnell,   New Zealand,Fruit & Nut Bars,06/03/2021,6748,57,450
,,Oby Sorrel, India,85% Dark Bars,06/03/2021,2128,248,97
,,Oby Sorrel,New Zealand,Choco Coated Almonds,06/03/2021,7987,140,470
,,Gunar Cockshoot, Australia,Peanut Butter Cubes,06/03/2021,13601,78,567
,,Kaine Padly,   Australia,Almond Choco,06/03/2021,7154,162,398
,,Dotty Strutley, Canada,After Nines,06/03/2021,2583,353,93
,,Rafaelita Blaksland,Australia,Orange Choco,06/03/2021,532,324,67
,,Rafaelita Blaksland,Canada,70% Dark Bites,06/04/2021,2548,170,182
,,Dennison Crosswaite, USA,Organic Choco Syrup,06/04/2021,1092,394,36
,,Gunar Cockshoot,   USA,70% Dark Bites,06/04/2021,4011,351,287
,,Gigi Bohling, India,Choco Coated Almonds,06/04/2021,3766,2,180
,,Jehu Rudeforth, UK,Fruit & Nut Bars,06/04/2021,6405,6,458
,,Roddy Speechley,India,Mint Chip Choco,06/04/2021,4487,201,321
,,Brien Boise, New Zealand,Milk Bars,06/04/2021,5439,244,227
,,Curtice Advani,   Canada,Caramel Stuffed Bars,06/04/2021,8603,47,297
,,Beverie Moffet,  Canada,Manuka Honey Choco,06/04/2021,6454,25,259
,,Andria Kimpton,   India,After Nines,06/07/2021,14966,79,483
,,Kelci Walkden,UK,Peanut Butter Cubes,06/07/2021,2044,188,86
,,Madelene Upcott,   UK,Manuka Honey Choco,06/07/2021,11186,2,350
,,Camilla Castle,   India,70% Dark Bites,06/07/2021,3906,347,489
,,Camilla Castle,   USA,Baker's Choco Chips,06/07/2021,5705,58,519
,,Oby Sorrel,  Canada,Mint Chip Choco,06/07/2021,2674,333,149
,,Kaine Padly,  USA,Almond Choco,06/07/2021,4221,2,184
,,Barr Faughny, India,Eclairs,06/08/2021,8988,112,450
,,Kaine Padly,  USA,Caramel Stuffed Bars,06/08/2021,5355,114,185
,,Dennison Crosswaite, Australia,After Nines,06/08/2021,2569,401,86
,,Beverie Moffet, UK,Milk Bars,06/08/2021,1897,118,64
,,Marney O'Breen,  New Zealand,Mint Chip Choco,06/08/2021,1666,195,112
,,Madelene Upcott, New Zealand,70% Dark Bites,06/08/2021,14182,56,1773
,,Wilone O'Kielt,  USA,Mint Chip Choco,06/08/2021,14798,260,740
,,Madelene Upcott,  Australia,Manuka Honey Choco,06/09/2021,819,277,28
,,Andria Kimpton,  New Zealand,Raspberry Choco,06/09/2021,7252,5,363
,,Jehu Rudeforth,India,Eclairs,06/09/2021,3332,13,159
,,Gunar Cockshoot,Canada,99% Dark & Pure,06/09/2021,7525,60,397
,,Rafaelita Blaksland, USA,Drinking Coco,06/09/2021,4893,218,164
,,Karlen McCaffrey,  USA,Peanut Butter Cubes,06/09/2021,3444,116,133
,,Jan Morforth,India,Milk Bars,06/09/2021,2156,34,87
,,Gigi Bohling, Australia,70% Dark Bites,06/09/2021,1596,176,200
,,Andria Kimpton,   Australia,Mint Chip Choco,06/10/2021,8834,149,631
,,Roddy Speechley, India,Fruit & Nut Bars,06/10/2021,3948,172,329
,,Husein Augar,New Zealand,Baker's Choco Chips,06/10/2021,3605,172,241
,,Van Tuxwell,   India,Mint Chip Choco,06/11/2021,1876,193,118
,,Beverie Moffet,UK,After Nines,06/11/2021,1302,19,45
,,Madelene Upcott,   New Zealand,After Nines,06/11/2021,616,3,21
,,Jan Morforth,   Australia,Caramel Stuffed Bars,06/11/2021,4935,141,183
,,Madelene Upcott,  Canada,85% Dark Bars,06/11/2021,5887,51,310
,,Gigi Bohling,  India,70% Dark Bites,06/11/2021,1785,181,149
,,Marney O'Breen,  UK,Eclairs,06/11/2021,4816,153,322
,,Rafaelita Blaksland,UK,Mint Chip Choco,06/11/2021,504,266,24
,,Madelene Upcott,  Australia,Organic Choco Syrup,06/11/2021,973,258,39
,,Madelene Upcott,New Zealand,Caramel Stuffed Bars,06/11/2021,8330,320,379
,,Kaine Padly,  Canada,Milk Bars,06/11/2021,5502,18,240
,,Wilone O'Kielt,Australia,Caramel Stuffed Bars,06/14/2021,6202,75,222
,,Beverie Moffet,India,Manuka Honey Choco,06/14/2021,6118,129,236
,,Brien Boise,   USA,Eclairs,06/14/2021,1771,255,111
,,Jehu Rudeforth,Australia,Baker's Choco Chips,06/14/2021,4494,297,300
,,Wilone O'Kielt,Canada,Choco Coated Almonds,06/14/2021,1057,226,76
,,Ches Bonnell,Canada,White Choc,06/14/2021,13286,55,1477
,,Kelci Walkden, Australia,Milk Bars,06/14/2021,4760,249,154
,,Jehu Rudeforth,  UK,50% Dark Bites,06/14/2021,3010,372,377
,,Kelci Walkden, USA,Milk Bars,06/14/2021,7448,183,266
,,Ches Bonnell,   USA,Manuka Honey Choco,06/14/2021,1617,57,49
,,Beverie Moffet,  Canada,Drinking Coco,06/14/2021,840,2,35
,,Ches Bonnell,  USA,Almond Choco,06/14/2021,7042,294,441
,,Barr Faughny,   Australia,99% Dark & Pure,06/15/2021,9247,527,487
,,Gunar Cockshoot,Canada,Milk Bars,06/15/2021,1799,76,60
,,Husein Augar,   New Zealand,Fruit & Nut Bars,06/15/2021,644,135,38
,,Husein Augar, New Zealand,50% Dark Bites,06/16/2021,11172,109,1397
,,Husein Augar,   Canada,70% Dark Bites,06/16/2021,9191,240,766
,,Roddy Speechley,   Canada,Choco Coated Almonds,06/16/2021,14889,132,828
,,Marney O'Breen, Australia,Manuka Honey Choco,06/16/2021,5670,57,189
,,Roddy Speechley,   Canada,Orange Choco,06/16/2021,693,3,58
,,Van Tuxwell, Canada,Caramel Stuffed Bars,06/16/2021,12642,19,575
,,Madelene Upcott, USA,Drinking Coco,06/16/2021,8414,257,312
,,Dotty Strutley,   Canada,Orange Choco,06/16/2021,15162,2,1896
,,Andria Kimpton,USA,White Choc,06/16/2021,9135,35,762
,,Camilla Castle,UK,Drinking Coco,06/16/2021,4375,90,146
,,Dotty Strutley,  USA,99% Dark & Pure,06/17/2021,3493,7,146
,,Marney O'Breen, UK,Almond Choco,06/17/2021,3157,47,186
,,Camilla Castle,  USA,Manuka Honey Choco,06/17/2021,9884,163,300
,,Van Tuxwell, Australia,Choco Coated Almonds,06/17/2021,8029,35,473
,,Ches Bonnell,  Australia,Spicy Special Slims,06/17/2021,2002,96,72
,,Husein Augar,   UK,Eclairs,06/17/2021,8589,54,537
,,Barr Faughny,   Australia,Mint Chip Choco,06/17/2021,1554,49,120
,,Oby Sorrel,  Canada,50% Dark Bites,06/17/2021,8792,378,677
,,Van Tuxwell, Australia,Mint Chip Choco,06/17/2021,2415,25,128
,,Roddy Speechley,India,Eclairs,06/17/2021,266,101,16
,,Kelci Walkden,   India,Mint Chip Choco,06/17/2021,3381,186,226
,,Curtice Advani,   Canada,70% Dark Bites,06/17/2021,1505,33,116
,,Gunar Cockshoot,  UK,Organic Choco Syrup,06/17/2021,1708,81,61
,,Van Tuxwell,   USA,After Nines,06/17/2021,3857,89,155
,,Camilla Castle,  New Zealand,Choco Coated Almonds,06/17/2021,1141,249,58
,,Mallorie Waber,  Australia,Choco Coated Almonds,06/17/2021,11844,132,790
,,Andria Kimpton,  Australia,Peanut Butter Cubes,06/17/2021,7294,174,348
,,Beverie Moffet,   Australia,Spicy Special Slims,06/17/2021,5516,228,205
,,Dennison Crosswaite,   USA,Orange Choco,06/18/2021,3598,34,450
,,Wilone O'Kielt,Australia,70% Dark Bites,06/18/2021,4795,76,320
,,Mallorie Waber,  USA,After Nines,06/18/2021,6657,296,222
,,Oby Sorrel,  UK,Almond Choco,06/18/2021,8071,37,367
,,Jehu Rudeforth,  UK,Caramel Stuffed Bars,06/18/2021,16548,246,613
,,Ches Bonnell,UK,Caramel Stuffed Bars,06/18/2021,1393,207,61
,,Ches Bonnell,  India,Baker's Choco Chips,06/18/2021,3731,155,249
,,Roddy Speechley,New Zealand,Milk Bars,06/18/2021,7322,232,293
,,Van Tuxwell,   USA,Raspberry Choco,06/18/2021,3367,164,154
,,Madelene Upcott,   New Zealand,Raspberry Choco,06/18/2021,3752,252,188
,,Kaine Padly, UK,85% Dark Bars,06/18/2021,3080,141,182
,,Jehu Rudeforth, USA,After Nines,06/18/2021,9534,103,318
,,Gunar Cockshoot,  UK,Spicy Special Slims,06/18/2021,5166,150,216
,,Dotty Strutley,  India,Smooth Sliky Salty,06/18/2021,4018,229,237
,,Barr Faughny,  Canada,99% Dark & Pure,06/18/2021,5376,69,336
,,Rafaelita Blaksland,Canada,Peanut Butter Cubes,06/18/2021,2884,101,138
,,Camilla Castle,  New Zealand,Caramel Stuffed Bars,06/18/2021,7588,72,253
,,Husein Augar,India,99% Dark & Pure,06/18/2021,12341,303,561
,,Gigi Bohling, Australia,Orange Choco,06/18/2021,7392,53,822
,,Kelci Walkden,New Zealand,Almond Choco,06/21/2021,9247,204,421
,,Kelci Walkden,   India,Caramel Stuffed Bars,06/21/2021,14035,66,540
,,Kaine Padly,UK,50% Dark Bites,06/21/2021,1890,20,146
,,Jan Morforth, New Zealand,After Nines,06/21/2021,3738,98,134
,,Andria Kimpton,   Australia,50% Dark Bites,06/22/2021,2940,46,294
,,Camilla Castle,   Canada,Eclairs,06/22/2021,5145,325,396
,,Curtice Advani,  UK,Orange Choco,06/22/2021,3031,316,337
,,Brien Boise,New Zealand,Organic Choco Syrup,06/22/2021,2317,82,101
,,Camilla Castle, USA,Peanut Butter Cubes,06/22/2021,5327,168,214
,,Camilla Castle, USA,Mint Chip Choco,06/22/2021,7301,288,457
,,Dotty Strutley,  Australia,Peanut Butter Cubes,06/22/2021,12880,195,644
,,Rafaelita Blaksland,   UK,Drinking Coco,06/22/2021,11221,2,511
,,Camilla Castle,   India,After Nines,06/23/2021,4599,50,184
,,Oby Sorrel,USA,Caramel Stuffed Bars,06/23/2021,1981,208,77
